,src_id,station_na,station_fi,historic_c,station_la,station_lo,station_el,first_year,last_year,geometry,raster_id
103,62039,BAINTOWN,baintown,fife,56.221,-3.043,123,2015,2020,"POLYGON ((-2.943 56.221, -2.9434815273327803 56.21119828596704, -2.944921471959677 56.201490967798385, -2.947305966426779 56.19197153227455, -2.9506120467488715 56.18273165676349, -2.954807873565165 56.173860326317396, -2.9598530387697455 56.16544297669804, -2.9656989546637265 56.15756067158363, -2.9722893218813455 56.15028932188134, -2.9795606715836356 56.14369895466372, -2.98744297669804 56.13785303876974, -2.9958603263174 56.13280787356516, -3.004731656763491 56.12861204674887, -3.013971532274554 56.12530596642677, -3.0234909677983874 56.12292147195967, -3.033198285967044 56.121481527332776, -3.043 56.120999999999995, -3.0528017140329564 56.121481527332776, -3.062509032201613 56.12292147195967, -3.0720284677254464 56.12530596642677, -3.081268343236509 56.12861204674887, -3.0901396736826 56.13280787356516, -3.0985570233019604 56.13785303876974, -3.1064393284163647 56.14369895466372, -3.1137106781186548 56.15028932188134, -3.120301045336274 56.15756067158363, -3.126146961230255 56.16544297669804, -3.1311921264348355 56.173860326317396, -3.135387953251129 56.18273165676349, -3.138694033573221 56.19197153227455, -3.1410785280403233 56.201490967798385, -3.14251847266722 56.21119828596704, -3.1430000000000002 56.221, -3.14251847266722 56.23080171403295, -3.1410785280403233 56.24050903220161, -3.138694033573221 56.25002846772544, -3.135387953251129 56.259268343236506, -3.1311921264348355 56.2681396736826, -3.126146961230255 56.276557023301955, -3.120301045336274 56.28443932841636, -3.1137106781186548 56.291710678118655, -3.1064393284163647 56.29830104533627, -3.0985570233019604 56.30414696123025, -3.0901396736826 56.30919212643483, -3.081268343236509 56.31338795325112, -3.0720284677254464 56.31669403357322, -3.062509032201613 56.31907852804032, -3.0528017140329564 56.32051847266722, -3.043 56.321, -3.0331982859670443 56.32051847266722, -3.0234909677983874 56.31907852804032, -3.013971532274554 56.31669403357322, -3.004731656763491 56.31338795325112, -2.9958603263174 56.30919212643483, -2.98744297669804 56.30414696123025, -2.9795606715836356 56.298301045336274, -2.9722893218813455 56.291710678118655, -2.9656989546637265 56.28443932841636, -2.9598530387697455 56.276557023301955, -2.954807873565165 56.2681396736826, -2.9506120467488715 56.259268343236506, -2.947305966426779 56.25002846772544, -2.944921471959677 56.24050903220161, -2.9434815273327803 56.23080171403295, -2.943 56.221))",4
104,62057,"BUNTINGFORD, NO 2",buntingford-no-2,hertfordshire,51.943,-0.091,138,2014,2020,"POLYGON ((0.009 51.943, 0.0085184726672197 51.933198285967045, 0.0070785280403231 51.92349096779839, 0.0046940335732209 51.91397153227455, 0.0013879532511287 51.90473165676349, -0.0028078735651645 51.8958603263174, -0.0078530387697455 51.88744297669804, -0.0136989546637263 51.87956067158363, -0.0202893218813452 51.87228932188134, -0.0275606715836354 51.86569895466373, -0.0354429766980398 51.85985303876974, -0.0438603263174002 51.854807873565164, -0.052731656763491 51.85061204674887, -0.0619715322745538 51.847305966426774, -0.0714909677983872 51.84492147195967, -0.0811982859670439 51.84348152733278, -0.091 51.842999999999996, -0.1008017140329561 51.84348152733278, -0.1105090322016128 51.84492147195967, -0.1200284677254462 51.847305966426774, -0.129268343236509 51.85061204674887, -0.1381396736825998 51.854807873565164, -0.1465570233019602 51.85985303876974, -0.1544393284163645 51.86569895466372, -0.1617106781186548 51.87228932188134, -0.1683010453362737 51.87956067158363, -0.1741469612302545 51.88744297669804, -0.1791921264348355 51.8958603263174, -0.1833879532511287 51.90473165676349, -0.1866940335732209 51.91397153227455, -0.189078528040323 51.92349096779839, -0.1905184726672197 51.933198285967045, -0.191 51.943, -0.1905184726672197 51.95280171403295, -0.189078528040323 51.96250903220161, -0.1866940335732209 51.972028467725444, -0.1833879532511287 51.98126834323651, -0.1791921264348355 51.9901396736826, -0.1741469612302546 51.998557023301956, -0.1683010453362737 52.00643932841636, -0.1617106781186548 52.013710678118656, -0.1544393284163646 52.02030104533627, -0.1465570233019602 52.02614696123025, -0.1381396736825998 52.03119212643483, -0.129268343236509 52.035387953251124, -0.1200284677254462 52.03869403357322, -0.1105090322016129 52.04107852804032, -0.100801714032956 52.04251847266722, -0.091 52.043, -0.081198285967044 52.04251847266722, -0.0714909677983872 52.04107852804032, -0.0619715322745538 52.03869403357322, -0.052731656763491 52.035387953251124, -0.0438603263174002 52.03119212643483, -0.0354429766980398 52.02614696123025, -0.0275606715836354 52.02030104533627, -0.0202893218813453 52.013710678118656, -0.0136989546637263 52.00643932841636, -0.0078530387697455 51.998557023301956, -0.0028078735651645 51.9901396736826, 0.0013879532511287 51.98126834323651, 0.0046940335732209 51.972028467725444, 0.007078528040323 51.96250903220161, 0.0085184726672197 51.95280171403295, 0.009 51.943))",1
105,62076,"FORREST LODGE, BURNHEAD",forrest-lodge-burnhead,kirkcudbrightshire,55.144,-4.278,150,2016,2020,"POLYGON ((-4.178 55.144, -4.17848152733278 55.134198285967045, -4.179921471959677 55.12449096779839, -4.182305966426779 55.11497153227455, -4.185612046748871 55.10573165676349, -4.189807873565164 55.0968603263174, -4.194853038769745 55.08844297669804, -4.200698954663726 55.08056067158363, -4.207289321881345 55.07328932188134, -4.2145606715836355 55.06669895466372, -4.222442976698039 55.06085303876974, -4.2308603263174 55.055807873565165, -4.239731656763491 55.05161204674887, -4.248971532274553 55.048305966426774, -4.258490967798386 55.04592147195967, -4.268198285967044 55.04448152733278, -4.278 55.044, -4.287801714032955 55.04448152733278, -4.297509032201613 55.04592147195967, -4.307028467725446 55.048305966426774, -4.3162683432365085 55.05161204674887, -4.3251396736825996 55.055807873565165, -4.333557023301959 55.06085303876974, -4.341439328416364 55.06669895466372, -4.348710678118654 55.07328932188134, -4.355301045336273 55.08056067158363, -4.361146961230254 55.08844297669804, -4.366192126434835 55.0968603263174, -4.370387953251128 55.10573165676349, -4.37369403357322 55.11497153227455, -4.376078528040322 55.12449096779839, -4.377518472667219 55.134198285967045, -4.377999999999999 55.144, -4.377518472667219 55.15380171403295, -4.376078528040322 55.16350903220161, -4.37369403357322 55.173028467725445, -4.370387953251129 55.18226834323651, -4.366192126434835 55.1911396736826, -4.361146961230254 55.199557023301956, -4.355301045336273 55.20743932841636, -4.348710678118654 55.21471067811866, -4.341439328416365 55.22130104533627, -4.33355702330196 55.227146961230254, -4.3251396736825996 55.23219212643483, -4.3162683432365085 55.236387953251125, -4.307028467725446 55.23969403357322, -4.297509032201613 55.242078528040324, -4.287801714032955 55.24351847266722, -4.278 55.244, -4.268198285967044 55.24351847266722, -4.258490967798386 55.242078528040324, -4.248971532274553 55.23969403357322, -4.239731656763491 55.236387953251125, -4.2308603263174 55.23219212643483, -4.22244297669804 55.227146961230254, -4.2145606715836355 55.221301045336276, -4.207289321881345 55.21471067811866, -4.200698954663726 55.20743932841636, -4.194853038769745 55.199557023301956, -4.189807873565164 55.1911396736826, -4.185612046748871 55.18226834323651, -4.182305966426779 55.173028467725445, -4.179921471959677 55.16350903220161, -4.17848152733278 55.15380171403295, -4.178 55.144))",4
106,04934,"LINGWOOD, STRUMPSHAW HILL",lingwood-strumpshaw-hill,norfolk,52.611,1.483,33,2009,2020,"POLYGON ((1.5830000000000002 52.611, 1.58251847266722 52.601198285967044, 1.5810785280403232 52.591490967798386, 1.578694033573221 52.58197153227455, 1.5753879532511288 52.57273165676349, 1.5711921264348356 52.563860326317396, 1.5661469612302545 52.55544297669804, 1.5603010453362738 52.54756067158363, 1.553710678118655 52.54028932188134, 1.5464393284163647 52.53369895466372, 1.5385570233019603 52.52785303876974, 1.5301396736825998 52.522807873565164, 1.521268343236509 52.51861204674887, 1.5120284677254463 52.51530596642677, 1.502509032201613 52.51292147195967, 1.4928017140329561 52.511481527332776, 1.483 52.510999999999996, 1.473198285967044 52.511481527332776, 1.4634909677983874 52.51292147195967, 1.453971532274554 52.51530596642677, 1.4447316567634911 52.51861204674887, 1.4358603263174003 52.522807873565164, 1.4274429766980399 52.52785303876974, 1.4195606715836355 52.53369895466372, 1.4122893218813453 52.54028932188134, 1.4056989546637264 52.54756067158363, 1.3998530387697457 52.55544297669804, 1.3948078735651646 52.563860326317396, 1.3906120467488714 52.57273165676349, 1.3873059664267793 52.58197153227455, 1.384921471959677 52.591490967798386, 1.3834815273327803 52.601198285967044, 1.383 52.611, 1.3834815273327803 52.62080171403295, 1.384921471959677 52.63050903220161, 1.3873059664267793 52.64002846772544, 1.3906120467488714 52.64926834323651, 1.3948078735651646 52.6581396736826, 1.3998530387697454 52.666557023301955, 1.4056989546637264 52.67443932841636, 1.4122893218813453 52.681710678118655, 1.4195606715836355 52.68830104533627, 1.4274429766980399 52.69414696123025, 1.4358603263174003 52.69919212643483, 1.4447316567634911 52.703387953251124, 1.453971532274554 52.70669403357322, 1.4634909677983872 52.70907852804032, 1.473198285967044 52.71051847266722, 1.483 52.711, 1.4928017140329561 52.71051847266722, 1.502509032201613 52.70907852804032, 1.5120284677254463 52.70669403357322, 1.521268343236509 52.703387953251124, 1.5301396736825998 52.69919212643483, 1.5385570233019603 52.69414696123025, 1.5464393284163647 52.688301045336274, 1.553710678118655 52.681710678118655, 1.5603010453362738 52.67443932841636, 1.5661469612302545 52.666557023301955, 1.5711921264348356 52.6581396736826, 1.5753879532511288 52.64926834323651, 1.578694033573221 52.64002846772544, 1.5810785280403232 52.63050903220161, 1.58251847266722 52.62080171403295, 1.5830000000000002 52.611))",0
107,13298,BARWHILLANTY HOUSE,barwhillanty-house,kirkcudbrightshire,55.014,-3.997,125,1998,2020,"POLYGON ((-3.897 55.014, -3.89748152733278 55.00419828596705, -3.8989214719596768 54.99449096779839, -3.901305966426779 54.98497153227456, -3.904612046748871 54.97573165676349, -3.9088078735651646 54.9668603263174, -3.913853038769745 54.958442976698045, -3.919698954663726 54.95056067158364, -3.9262893218813453 54.943289321881345, -3.9335606715836353 54.936698954663726, -3.9414429766980397 54.93085303876975, -3.9498603263174 54.92580787356517, -3.958731656763491 54.921612046748876, -3.9679715322745537 54.91830596642678, -3.977490967798387 54.91592147195968, -3.9871982859670436 54.91448152733278, -3.997 54.914, -4.006801714032956 54.91448152733278, -4.016509032201613 54.91592147195968, -4.026028467725446 54.91830596642678, -4.035268343236509 54.921612046748876, -4.0441396736826 54.92580787356517, -4.05255702330196 54.93085303876975, -4.060439328416364 54.936698954663726, -4.0677106781186545 54.943289321881345, -4.074301045336274 54.95056067158364, -4.0801469612302546 54.958442976698045, -4.085192126434835 54.9668603263174, -4.089387953251128 54.97573165676349, -4.0926940335732205 54.98497153227456, -4.095078528040323 54.99449096779839, -4.09651847266722 55.00419828596705, -4.0969999999999995 55.014, -4.09651847266722 55.023801714032956, -4.095078528040323 55.033509032201614, -4.0926940335732205 55.04302846772545, -4.089387953251128 55.05226834323651, -4.085192126434835 55.061139673682604, -4.0801469612302546 55.06955702330196, -4.074301045336274 55.07743932841637, -4.0677106781186545 55.08471067811866, -4.060439328416365 55.09130104533627, -4.05255702330196 55.09714696123026, -4.0441396736826 55.102192126434836, -4.035268343236509 55.10638795325113, -4.026028467725446 55.10969403357323, -4.016509032201613 55.11207852804033, -4.006801714032956 55.113518472667224, -3.997 55.114000000000004, -3.987198285967044 55.113518472667224, -3.977490967798387 55.11207852804033, -3.9679715322745537 55.10969403357323, -3.958731656763491 55.10638795325113, -3.9498603263174 55.102192126434836, -3.9414429766980397 55.09714696123026, -3.9335606715836353 55.09130104533628, -3.9262893218813453 55.08471067811866, -3.919698954663726 55.07743932841637, -3.913853038769745 55.06955702330196, -3.9088078735651646 55.061139673682604, -3.904612046748871 55.05226834323651, -3.901305966426779 55.04302846772545, -3.8989214719596768 55.033509032201614, -3.89748152733278 55.023801714032956, -3.897 55.014))",4
108,17310,"FETTERCAIRN, GLENSAUGH NO 2",fettercairn-glensaugh-no-2,kincardineshire,56.893,-2.542,171,1996,2020,"POLYGON ((-2.4419999999999997 56.893, -2.44248152733278 56.88319828596705, -2.4439214719596767 56.87349096779839, -2.4463059664267788 56.863971532274554, -2.449612046748871 56.85473165676349, -2.4538078735651645 56.8458603263174, -2.458853038769745 56.83744297669804, -2.464698954663726 56.829560671583636, -2.471289321881345 56.82228932188134, -2.4785606715836352 56.81569895466373, -2.4864429766980396 56.809853038769745, -2.4948603263174 56.80480787356517, -2.503731656763491 56.800612046748874, -2.5129715322745536 56.79730596642678, -2.522490967798387 56.794921471959675, -2.5321982859670435 56.79348152733278, -2.542 56.793, -2.551801714032956 56.79348152733278, -2.5615090322016125 56.794921471959675, -2.571028467725446 56.79730596642678, -2.5802683432365088 56.800612046748874, -2.5891396736826 56.80480787356517, -2.59755702330196 56.809853038769745, -2.6054393284163644 56.81569895466372, -2.6127106781186544 56.82228932188134, -2.6193010453362735 56.829560671583636, -2.6251469612302545 56.83744297669804, -2.630192126434835 56.8458603263174, -2.6343879532511285 56.85473165676349, -2.637694033573221 56.863971532274554, -2.640078528040323 56.87349096779839, -2.6415184726672196 56.88319828596705, -2.642 56.893, -2.6415184726672196 56.902801714032954, -2.640078528040323 56.91250903220161, -2.637694033573221 56.92202846772545, -2.6343879532511285 56.93126834323651, -2.630192126434835 56.9401396736826, -2.6251469612302545 56.94855702330196, -2.6193010453362735 56.956439328416366, -2.6127106781186544 56.96371067811866, -2.6054393284163644 56.97030104533627, -2.59755702330196 56.976146961230256, -2.5891396736826 56.981192126434834, -2.5802683432365088 56.98538795325113, -2.571028467725446 56.988694033573225, -2.5615090322016125 56.991078528040326, -2.551801714032956 56.99251847266722, -2.542 56.993, -2.532198285967044 56.99251847266722, -2.522490967798387 56.991078528040326, -2.5129715322745536 56.988694033573225, -2.503731656763491 56.98538795325113, -2.4948603263174 56.981192126434834, -2.4864429766980396 56.976146961230256, -2.4785606715836352 56.97030104533627, -2.471289321881345 56.96371067811866, -2.464698954663726 56.956439328416366, -2.458853038769745 56.94855702330196, -2.4538078735651645 56.9401396736826, -2.449612046748871 56.93126834323651, -2.4463059664267788 56.92202846772545, -2.4439214719596767 56.91250903220161, -2.44248152733278 56.902801714032954, -2.4419999999999997 56.893))",4
109,30084,BROADWINDSOR,broadwindsor,dorset,50.822,-2.79,161,2011,2020,"POLYGON ((-2.69 50.822, -2.6904815273327802 50.81219828596705, -2.691921471959677 50.80249096779839, -2.694305966426779 50.79297153227456, -2.6976120467488713 50.78373165676349, -2.7018078735651647 50.7748603263174, -2.7068530387697454 50.766442976698045, -2.7126989546637263 50.75856067158364, -2.7192893218813454 50.751289321881345, -2.7265606715836355 50.74469895466373, -2.73444297669804 50.73885303876975, -2.7428603263174 50.73380787356517, -2.751731656763491 50.729612046748876, -2.760971532274554 50.72630596642678, -2.7704909677983873 50.72392147195968, -2.7801982859670438 50.72248152733278, -2.79 50.722, -2.7998017140329563 50.72248152733278, -2.8095090322016127 50.72392147195968, -2.8190284677254462 50.72630596642678, -2.828268343236509 50.729612046748876, -2.8371396736826 50.73380787356517, -2.8455570233019603 50.73885303876975, -2.8534393284163646 50.744698954663725, -2.8607106781186546 50.751289321881345, -2.8673010453362737 50.75856067158364, -2.8731469612302547 50.766442976698045, -2.8781921264348354 50.7748603263174, -2.8823879532511287 50.78373165676349, -2.885694033573221 50.79297153227456, -2.888078528040323 50.80249096779839, -2.88951847266722 50.81219828596705, -2.89 50.822, -2.88951847266722 50.831801714032956, -2.888078528040323 50.841509032201614, -2.885694033573221 50.85102846772545, -2.8823879532511287 50.86026834323651, -2.8781921264348354 50.869139673682604, -2.8731469612302547 50.87755702330196, -2.8673010453362737 50.88543932841637, -2.8607106781186546 50.89271067811866, -2.8534393284163646 50.89930104533627, -2.8455570233019603 50.90514696123026, -2.8371396736826 50.910192126434836, -2.828268343236509 50.91438795325113, -2.8190284677254462 50.91769403357323, -2.8095090322016127 50.92007852804033, -2.7998017140329563 50.92151847266722, -2.79 50.922000000000004, -2.780198285967044 50.92151847266722, -2.7704909677983873 50.92007852804033, -2.760971532274554 50.91769403357323, -2.751731656763491 50.91438795325113, -2.7428603263174 50.910192126434836, -2.73444297669804 50.90514696123026, -2.7265606715836355 50.89930104533627, -2.7192893218813454 50.89271067811866, -2.7126989546637263 50.88543932841637, -2.7068530387697454 50.87755702330196, -2.7018078735651647 50.869139673682604, -2.6976120467488713 50.86026834323651, -2.694305966426779 50.85102846772545, -2.691921471959677 50.841509032201614, -2.6904815273327802 50.831801714032956, -2.69 50.822))",1
110,30448,LLANFYNYDD,llanfynydd,dyfed,51.919,-4.101,104,2014,2020,"POLYGON ((-4.001 51.919, -4.00148152733278 51.909198285967044, -4.002921471959677 51.899490967798386, -4.005305966426779 51.88997153227455, -4.008612046748872 51.88073165676349, -4.012807873565165 51.871860326317396, -4.017853038769745 51.86344297669804, -4.023698954663726 51.85556067158363, -4.030289321881345 51.84828932188134, -4.037560671583636 51.84169895466373, -4.045442976698039 51.83585303876974, -4.0538603263174 51.83080787356516, -4.062731656763491 51.82661204674887, -4.071971532274554 51.82330596642677, -4.081490967798387 51.82092147195967, -4.091198285967044 51.819481527332776, -4.101 51.818999999999996, -4.110801714032956 51.819481527332776, -4.120509032201613 51.82092147195967, -4.130028467725446 51.82330596642677, -4.139268343236509 51.82661204674887, -4.1481396736826 51.83080787356516, -4.15655702330196 51.83585303876974, -4.164439328416364 51.84169895466372, -4.171710678118655 51.84828932188134, -4.178301045336274 51.85556067158363, -4.184146961230255 51.86344297669804, -4.189192126434835 51.871860326317396, -4.193387953251128 51.88073165676349, -4.196694033573221 51.88997153227455, -4.199078528040323 51.899490967798386, -4.20051847266722 51.909198285967044, -4.201 51.919, -4.20051847266722 51.92880171403295, -4.199078528040323 51.93850903220161, -4.196694033573221 51.94802846772544, -4.193387953251129 51.95726834323651, -4.189192126434835 51.9661396736826, -4.184146961230255 51.974557023301955, -4.178301045336274 51.98243932841636, -4.171710678118655 51.989710678118655, -4.164439328416365 51.99630104533627, -4.156557023301961 52.00214696123025, -4.1481396736826 52.00719212643483, -4.139268343236509 52.01138795325112, -4.130028467725446 52.01469403357322, -4.120509032201613 52.01707852804032, -4.110801714032956 52.01851847266722, -4.101 52.019, -4.091198285967044 52.01851847266722, -4.081490967798387 52.01707852804032, -4.071971532274554 52.01469403357322, -4.062731656763491 52.01138795325112, -4.0538603263174 52.00719212643483, -4.04544297669804 52.00214696123025, -4.037560671583636 51.99630104533627, -4.030289321881345 51.989710678118655, -4.023698954663726 51.98243932841636, -4.017853038769745 51.974557023301955, -4.012807873565165 51.9661396736826, -4.008612046748872 51.95726834323651, -4.005305966426779 51.94802846772544, -4.002921471959677 51.93850903220161, -4.00148152733278 51.92880171403295, -4.001 51.919))",1
111,14444,DUNROBIN CASTLE GARDENS,dunrobin-castle-gardens,sutherland,57.981,-3.943,6,2001,2020,"POLYGON ((-3.843 57.981, -3.8434815273327803 57.97119828596705, -3.844921471959677 57.96149096779839, -3.847305966426779 57.951971532274555, -3.8506120467488714 57.94273165676349, -3.8548078735651647 57.9338603263174, -3.8598530387697454 57.925442976698044, -3.8656989546637264 57.91756067158364, -3.8722893218813454 57.91028932188134, -3.8795606715836355 57.903698954663724, -3.88744297669804 57.897853038769746, -3.8958603263174 57.89280787356517, -3.904731656763491 57.888612046748875, -3.913971532274554 57.88530596642678, -3.9234909677983874 57.882921471959676, -3.933198285967044 57.88148152733278, -3.943 57.881, -3.9528017140329563 57.88148152733278, -3.9625090322016128 57.882921471959676, -3.9720284677254463 57.88530596642678, -3.981268343236509 57.888612046748875, -3.9901396736826 57.89280787356517, -3.9985570233019603 57.897853038769746, -4.006439328416365 57.903698954663724, -4.013710678118655 57.91028932188134, -4.020301045336274 57.91756067158364, -4.026146961230254 57.925442976698044, -4.031192126434836 57.9338603263174, -4.035387953251129 57.94273165676349, -4.038694033573221 57.951971532274555, -4.041078528040323 57.96149096779839, -4.042518472667219 57.97119828596705, -4.043 57.981, -4.042518472667219 57.990801714032955, -4.041078528040323 58.00050903220161, -4.038694033573221 58.01002846772545, -4.035387953251129 58.01926834323651, -4.031192126434836 58.0281396736826, -4.026146961230254 58.03655702330196, -4.020301045336274 58.04443932841637, -4.013710678118655 58.05171067811866, -4.006439328416365 58.05830104533627, -3.9985570233019603 58.06414696123026, -3.9901396736826 58.069192126434835, -3.981268343236509 58.07338795325113, -3.9720284677254463 58.076694033573226, -3.9625090322016128 58.07907852804033, -3.9528017140329563 58.08051847266722, -3.943 58.081, -3.9331982859670442 58.08051847266722, -3.9234909677983874 58.07907852804033, -3.913971532274554 58.076694033573226, -3.904731656763491 58.07338795325113, -3.8958603263174 58.069192126434835, -3.88744297669804 58.06414696123026, -3.8795606715836355 58.05830104533628, -3.8722893218813454 58.05171067811866, -3.8656989546637264 58.04443932841637, -3.8598530387697454 58.03655702330196, -3.8548078735651647 58.0281396736826, -3.8506120467488714 58.01926834323651, -3.847305966426779 58.01002846772545, -3.844921471959677 58.00050903220161, -3.8434815273327803 57.990801714032955, -3.843 57.981))",4
112,55890,PORT HENDERSON,port-henderson,ross-and-cromarty,57.696,-5.777,18,2013,2020,"POLYGON ((-5.6770000000000005 57.696, -5.67748152733278 57.686198285967045, -5.6789214719596774 57.67649096779839, -5.6813059664267795 57.66697153227455, -5.684612046748872 57.65773165676349, -5.688807873565165 57.6488603263174, -5.6938530387697455 57.64044297669804, -5.6996989546637264 57.63256067158363, -5.7062893218813455 57.62528932188134, -5.713560671583636 57.61869895466373, -5.7214429766980395 57.61285303876974, -5.7298603263174 57.607807873565164, -5.738731656763491 57.60361204674887, -5.747971532274554 57.600305966426774, -5.757490967798387 57.59792147195967, -5.767198285967044 57.59648152733278, -5.777 57.596, -5.786801714032956 57.59648152733278, -5.796509032201613 57.59792147195967, -5.806028467725446 57.600305966426774, -5.815268343236509 57.60361204674887, -5.8241396736826 57.607807873565164, -5.83255702330196 57.61285303876974, -5.840439328416364 57.61869895466372, -5.847710678118655 57.62528932188134, -5.854301045336274 57.63256067158363, -5.860146961230255 57.64044297669804, -5.8651921264348355 57.6488603263174, -5.869387953251128 57.65773165676349, -5.872694033573221 57.66697153227455, -5.875078528040323 57.67649096779839, -5.87651847266722 57.686198285967045, -5.877 57.696, -5.87651847266722 57.70580171403295, -5.875078528040323 57.71550903220161, -5.872694033573221 57.725028467725444, -5.869387953251129 57.73426834323651, -5.8651921264348355 57.7431396736826, -5.860146961230255 57.751557023301956, -5.854301045336274 57.75943932841636, -5.847710678118655 57.766710678118656, -5.840439328416365 57.77330104533627, -5.832557023301961 57.77914696123025, -5.8241396736826 57.78419212643483, -5.815268343236509 57.788387953251124, -5.806028467725446 57.79169403357322, -5.796509032201613 57.79407852804032, -5.786801714032956 57.79551847266722, -5.777 57.796, -5.767198285967044 57.79551847266722, -5.757490967798387 57.79407852804032, -5.747971532274554 57.79169403357322, -5.738731656763491 57.788387953251124, -5.7298603263174 57.78419212643483, -5.72144297669804 57.77914696123025, -5.713560671583636 57.77330104533627, -5.7062893218813455 57.766710678118656, -5.6996989546637264 57.75943932841636, -5.6938530387697455 57.751557023301956, -5.688807873565165 57.7431396736826, -5.684612046748872 57.73426834323651, -5.6813059664267795 57.725028467725444, -5.6789214719596774 57.71550903220161, -5.67748152733278 57.70580171403295, -5.6770000000000005 57.696))",5
113,55896,"URQUHART, NORTHWOOD",urquhart-northwood,ross-and-cromarty,57.594,-4.374,17,2013,2020,"POLYGON ((-4.274 57.594, -4.27448152733278 57.58419828596705, -4.275921471959677 57.57449096779839, -4.278305966426779 57.564971532274555, -4.281612046748871 57.55573165676349, -4.285807873565164 57.5468603263174, -4.290853038769745 57.53844297669804, -4.296698954663726 57.530560671583636, -4.303289321881345 57.52328932188134, -4.3105606715836355 57.516698954663724, -4.318442976698039 57.510853038769746, -4.3268603263174 57.50580787356517, -4.335731656763491 57.501612046748875, -4.3449715322745535 57.49830596642678, -4.3544909677983865 57.495921471959676, -4.364198285967044 57.49448152733278, -4.374 57.494, -4.3838017140329555 57.49448152733278, -4.393509032201613 57.495921471959676, -4.403028467725446 57.49830596642678, -4.412268343236509 57.501612046748875, -4.4211396736826 57.50580787356517, -4.429557023301959 57.510853038769746, -4.437439328416364 57.516698954663724, -4.444710678118654 57.52328932188134, -4.451301045336273 57.530560671583636, -4.457146961230254 57.53844297669804, -4.462192126434835 57.5468603263174, -4.466387953251128 57.55573165676349, -4.46969403357322 57.564971532274555, -4.472078528040322 57.57449096779839, -4.4735184726672195 57.58419828596705, -4.473999999999999 57.594, -4.4735184726672195 57.603801714032954, -4.472078528040322 57.61350903220161, -4.46969403357322 57.62302846772545, -4.466387953251129 57.63226834323651, -4.462192126434835 57.6411396736826, -4.457146961230254 57.64955702330196, -4.451301045336273 57.657439328416366, -4.444710678118654 57.66471067811866, -4.437439328416365 57.67130104533627, -4.42955702330196 57.67714696123026, -4.4211396736826 57.682192126434835, -4.412268343236509 57.68638795325113, -4.403028467725446 57.689694033573225, -4.393509032201613 57.69207852804033, -4.3838017140329555 57.69351847266722, -4.374 57.694, -4.364198285967044 57.69351847266722, -4.3544909677983865 57.69207852804033, -4.3449715322745535 57.689694033573225, -4.335731656763491 57.68638795325113, -4.3268603263174 57.682192126434835, -4.31844297669804 57.67714696123026, -4.3105606715836355 57.67130104533628, -4.303289321881345 57.66471067811866, -4.296698954663726 57.657439328416366, -4.290853038769745 57.64955702330196, -4.285807873565164 57.6411396736826, -4.281612046748871 57.63226834323651, -4.278305966426779 57.62302846772545, -4.275921471959677 57.61350903220161, -4.27448152733278 57.603801714032954, -4.274 57.594))",4
114,56130,DAWYCK BOTANIC GARDEN,dawyck-botanic-garden,peebleshire,55.604,-3.323,183,2007,2020,"POLYGON ((-3.223 55.604, -3.22348152733278 55.594198285967046, -3.224921471959677 55.58449096779839, -3.227305966426779 55.57497153227455, -3.2306120467488713 55.56573165676349, -3.2348078735651646 55.5568603263174, -3.2398530387697453 55.54844297669804, -3.2456989546637263 55.540560671583634, -3.2522893218813453 55.53328932188134, -3.2595606715836354 55.52669895466373, -3.2674429766980397 55.520853038769744, -3.2758603263174 55.515807873565166, -3.284731656763491 55.51161204674887, -3.2939715322745537 55.508305966426775, -3.3034909677983872 55.505921471959674, -3.3131982859670437 55.50448152733278, -3.323 55.504, -3.332801714032956 55.50448152733278, -3.3425090322016127 55.505921471959674, -3.352028467725446 55.508305966426775, -3.361268343236509 55.51161204674887, -3.3701396736826 55.515807873565166, -3.37855702330196 55.520853038769744, -3.3864393284163645 55.52669895466372, -3.3937106781186546 55.53328932188134, -3.4003010453362736 55.540560671583634, -3.4061469612302546 55.54844297669804, -3.4111921264348353 55.5568603263174, -3.4153879532511286 55.56573165676349, -3.418694033573221 55.57497153227455, -3.421078528040323 55.58449096779839, -3.4225184726672198 55.594198285967046, -3.423 55.604, -3.4225184726672198 55.61380171403295, -3.421078528040323 55.62350903220161, -3.418694033573221 55.633028467725445, -3.4153879532511286 55.64226834323651, -3.4111921264348353 55.6511396736826, -3.4061469612302546 55.65955702330196, -3.4003010453362736 55.667439328416364, -3.3937106781186546 55.67471067811866, -3.3864393284163645 55.68130104533627, -3.37855702330196 55.687146961230255, -3.3701396736826 55.69219212643483, -3.361268343236509 55.696387953251126, -3.352028467725446 55.69969403357322, -3.3425090322016127 55.702078528040325, -3.332801714032956 55.70351847266722, -3.323 55.704, -3.313198285967044 55.70351847266722, -3.3034909677983872 55.702078528040325, -3.2939715322745537 55.69969403357322, -3.284731656763491 55.696387953251126, -3.2758603263174 55.69219212643483, -3.2674429766980397 55.687146961230255, -3.2595606715836354 55.68130104533627, -3.2522893218813453 55.67471067811866, -3.2456989546637263 55.667439328416364, -3.2398530387697453 55.65955702330196, -3.2348078735651646 55.6511396736826, -3.2306120467488713 55.64226834323651, -3.227305966426779 55.633028467725445, -3.224921471959677 55.62350903220161, -3.22348152733278 55.61380171403295, -3.223 55.604))",4
